,GSM5824838,GSM5824839,GSM5824847,GSM5824852,GSM5824855,GSM5824858,GSM5824868,GSM5824878,GSM5824885,GSM5824894,GSM5824904,GSM5824932,GSM5824943,GSM5824955,GSM5824967,GSM5824970,GSM5824979,GSM5824984
101928836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376689,0.03236,0.01416,0.1134,0.05038,0,0.009892,0.07175,0,0.02403,0,0,0.0281,0.02827,0.04979,0,0,0.1092,0.05948
9341,47.61,27.65,25.22,38.06,32.18,14.12,11.25,38.36,68.14,38.19,14.54,30.21,36.85,17.73,13.19,22.45,41.18,47.67
8863,0.3408,0.7255,0.7067,0.7546,0.5944,0.5209,0.4911,0.8194,2.041,0.3448,0.1413,0.1381,1.211,0.2097,0.2257,0.4259,0.7029,0.8874
10911,0.1702,0.7943,0.2486,3.18,0.3646,0,3.302,3.547,6.994,0,0.1114,0.06569,3.421,0.3056,1.293,1.418,3.894,3.807
3604,2.713,1.992,0.6406,2.159,2.116,0.1461,0.7013,1.622,2.902,0.927,1.031,1.147,0.7001,0.7679,0.4436,1.832,2.199,0.801
11315,28.6,28.23,37.09,29.39,38.46,23.94,13.46,35.36,42.36,30.69,17.26,20.01,33.59,13.38,13.35,29.19,46.25,37.31
54206,0.2547,0.1362,0.1364,0.1615,0.07793,0.09515,0.1412,0.04536,0.3152,0.05924,0.1574,0.0737,0.1607,0.04354,0.01653,0,0.1274,0.06501
107984915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5043
50651,0.3786,0.3975,0.3649,0.3929,0.3128,0.04629,0.1469,0.4248,0.6746,0.1981,0.04956,0.1315,0.2646,0.1748,0.3318,0.6759,0.08519,0.2436
473,30.83,24.82,18.13,45.29,26.23,12.67,20.02,32.46,87.06,27.2,16.56,32.95,33.07,19.88,15.92,40.91,41.52,30.02
102724552,14.33,7.913,4.146,12.71,13.67,3.914,2.545,9.815,25.21,8.012,6.194,14.74,10.09,5.781,4.554,8.075,12.37,12.92
106632271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,86.99,122.1,168.8,159.6,124.7,97.45,74.77,152.1,226.7,149.2,63.22,86.3,153.4,59.04,92.37,143.9,164.6,179.7
102465436,0,0.9493,0,0,0,0,0,0,0,1.136,0,0,2.844,0,0.6341,0,0,0.9973
100505975,0,0.189,0,0,0,0,0,0,0.9625,0,0,0,0.1888,0.3324,0.2525,0.1929,0,0.1986
112268261,0.1878,0.4792,0.4388,0.08122,0.431,0.134,0.7634,0.3261,0.6972,0.1474,0.5122,0.6884,1.504,0.614,0.02743,0.1118,0.7396,0.9637
765,1.735,2.932,0.4719,0.2484,2.472,0,1.128,2.11,1.422,0.4384,0.7833,1.074,4.13,1.749,0.06993,0,1.683,2.97
155184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6518,0.3443,0.459,0.4453,1.293,0.5117,0.1303,0.4271,0.9986,0.9251,1.081,0.3863,0.892,0.5729,0.391,0.2108,0.5707,1.125,0.7232
80045,2.054,1.878,1.135,2.343,2.48,0.8259,1.097,2.314,2.391,1.065,1.381,1.51,1.649,1.481,0.9516,2.28,2.374,1.429
106614088,0.1162,0.0813,0.02036,0.04823,0.1066,0,0.1159,0,0.069,0.1216,0.01521,0.01345,0,0,0.0543,0,0.07842,0.0427
407040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724571,0.09836,0.08604,0,0,0,0,0,0,0,0,0.06437,0,0,0,0,0,0,0
9563,5.961,7.147,6.436,7.638,5.92,3.467,4.291,7.42,17.99,6.785,3.28,5.362,7.535,3.546,3.067,4.515,8.858,8.284
80176,0.7463,1.333,1.308,1.614,1.199,0.6844,1.137,0.8473,1.293,0.6835,0.5292,0.5039,1.847,0.6698,0.6723,0.9437,1.189,1.057
100506022,0.03962,0.03466,0,0.1233,0,0,0,0.127,0.05883,0,0.02593,0,0,0,0,0,0,0.03641
84275,0.458,0.5482,0.5914,0.6504,0.4868,0.28,0.2538,1.004,1.288,0.5046,0.3944,0.572,0.6317,0.2411,0.2676,0.6455,0.8678,0.9525
199953,0.4996,0.9095,1.065,1.219,0.942,0.5696,0.5613,1.017,1.905,0.7914,0.4065,0.6564,1.062,0.4778,0.4576,0.2772,0.957,0.7321
107985734,0.1753,0.3834,0.2304,0.4548,0.5632,0.05358,0.2915,0.4214,0.3904,0.1835,0.1721,0.3044,0.536,0.06742,0.05121,0.3129,0.7888,0.2416
105376712,0,1.147,0.5744,0.4536,0.2006,0.9351,0.3633,0.3502,0.6489,0.4574,0,0,0.3818,0.3362,0.1277,0,0.4917,0.8032
5293,82.38,87.55,71.85,143.2,100.8,40.44,43.7,111,228.4,102.2,57.58,80.71,105.3,58.35,54.69,156,136.5,100.3
644997,3.497,1.993,1.207,3.464,2.286,0.6802,0.4111,2.208,5.114,2.828,0.9363,1.625,2.222,1.467,1.238,4.162,3.934,2.726
101929074,0.3025,0.7938,0.1767,0.8371,0.09255,0.3698,0.1118,0.4848,5.24,0.211,0.06599,0.8753,1.497,1.008,0.2945,1.08,2.269,0.8338
22883,6.734,18.47,20.55,17.9,16.38,12.67,13.87,20.19,46.28,13.34,8.435,8.205,21.92,8.28,9.397,11.97,20.48,16.78
56998,3.146,3.959,3.99,4.21,4.762,2.092,1.805,5.485,6.105,3.697,2.185,2.667,3.64,2.08,2.29,2.611,3.601,3.373
105376717,0.3983,0.3484,0.1745,0.8267,0.1828,0.2435,0,0.3192,1.183,0.8337,0.391,0.461,1.218,0,0.8145,1.955,0.224,0.549
84328,3.925,4.74,5.91,6.331,4.5,3.492,2.155,6.026,9.03,4.764,2.714,3.328,5.313,2.835,1.884,2.994,5.598,5.741
64802,3.427,2.803,2.63,3.83,3.146,1.202,0.9778,3.218,4.577,2.802,1.699,3.321,3.242,1.685,1.398,4.978,4.426,2.926
113391335,0,0.1903,0,0.4515,0,0,0.1206,1.395,0,0.2277,0,0,0.19,0.1673,0.1271,0,0.2447,0.1999
100847055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116362,15.52,7.041,7.455,7.995,9.499,6.045,2.422,11.61,16.22,9.989,6.322,12.51,8.639,5.307,5.778,13.55,18.37,6.974
10277,5.459,7.56,7.138,13.49,7.782,4.104,5.149,10.36,22.84,8.671,4.619,5.784,9.176,5.111,4.881,9.351,11.94,7.068
23095,2.843,2.101,2.227,3.643,2.189,0.7768,1.643,2.492,8.693,5.557,1.568,3.462,3.239,1.62,1.18,4.076,3.74,5.358
105376725,0.7332,0.5831,0.1168,0.761,1.224,0,0,0.5342,0.8908,0.5581,0.6544,0.5401,1.165,0.1538,0.5063,0.2975,0.6749,0.6738
5226,128.1,73.15,131.6,195.5,177.2,57.35,53.96,152.9,234.9,294.6,84.94,119.6,150,63.09,115.6,250.2,178.7,165.6
100526739,0.1964,0.3007,0.2151,0.3567,0.1803,0.3902,0.1633,0.1574,0.2916,0.1028,0.1607,0.1705,0.2145,0.2266,0.1148,0.263,0.4972,0.361
378708,0.06203,0.2713,0.3805,0.3219,0.2278,0.493,0.1375,0.5966,0.2763,0.06493,0.203,0.2872,0.1626,0.2863,0.07249,0,0.6281,0.456
1325,0.2113,0.5546,0,0.2193,0.097,0,0.1171,0,0.3138,0.1106,0.2075,0.06116,0.1846,0.1626,0.1235,0.5659,0.1189,0.1942
1676,2.143,3.727,4.283,4.395,4.127,3.06,2.637,4.399,7.278,3.133,1.856,2.587,4.419,1.599,1.672,2.217,4.352,3.999
5195,1.959,2.599,2.294,2.35,3.081,2.121,1.727,3.758,4.126,1.681,1.356,1.813,3.171,1.26,1.445,2.122,3.686,2.642
54897,1.76,1.89,1.404,2.746,2.622,1.463,1.56,2.348,5.587,2.008,0.952,1.562,2.735,1.573,1.342,2.465,2.822,2.693
105376733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376735,0,0,0,0,0,0,0.3024,0,0,0,0.5357,0.1579,0,0,0,0,0,0
148345,0.03309,0.1158,0.145,0.2404,0.2126,0.2427,0.07335,0.5834,0.5405,0.1385,0.04331,0.1149,0.1734,0.02545,0.1547,0,0.2234,0.1216
23435,11.22,16.57,17.63,20.56,17.12,9.976,11.8,20.83,39.58,14.51,8.832,12.14,21.24,9.642,6.127,13.54,23.8,19.92
10747,2.444,2.673,2.992,4.141,3.168,1.582,2.012,4.206,6.885,1.693,1.812,2.663,3.454,1.466,0.8611,2.438,4.974,2.841
6723,16.27,20.72,18.25,22.09,22.22,16.67,12.12,23.16,25.8,11.65,8.307,14.43,19.62,11.57,12.13,16.67,22.99,23.09
5394,5.029,13.24,14.37,12.35,11.88,8.219,9.412,14.66,22.93,8.438,5.491,7.488,15.32,6.065,5.227,11.57,16.18,12.98
105376736,0.4774,0.2784,0.5577,0.4954,0.7303,0.1945,0.08819,1.53,1.418,0.8327,0.3124,0.6446,0.8341,0.4896,0.2789,1.562,0.537,0.2924
2475,2.903,4.964,5.705,6.381,5.089,3.383,3.626,6.252,13.22,4.537,2.329,3.22,5.962,2.853,2.362,3.617,6.566,5.891
100873935,0.1368,0.359,0.7192,0.426,0.2512,0.6691,0.7582,0.2193,1.219,0.4296,0.3582,0.2375,0.8366,0.2105,0.3197,0.4884,0.7696,0.2514
10218,0.07721,0.2026,0,0.1603,0.07087,0.0708,0.0214,0,0.2293,0.0404,0,0.02234,0.1012,0,0,0.06891,0.04343,0
29914,2.337,3.741,3.38,2.72,3.416,2.053,2.106,3.291,4.295,1.829,1.448,1.792,3.598,1.71,1.24,2.481,3.765,3.096
105376737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57540,0.01286,0.09003,0.03381,0.0267,0.05904,0.06291,0.02852,0.04124,0.07641,0.02693,0.00842,0.04467,0.06743,0.01979,0.06013,0,0.07236,0.04729
112268221,0.02637,0.02307,0,0,0,0,0.02923,0,0.03915,0,0,0.03052,0,0,0,0,0.02966,0
101929181,0,0,0,0,0.138,0,0,0,0,0,0,0,0,0,0,0,0,0
26232,0.8255,1.05,0.9863,1.48,1.447,0.7799,1.664,1.804,3.232,0.3927,0.7368,0.7818,3.213,0.866,0.6577,0.5359,2.617,2.414
93611,4.412,7.022,6.823,5.544,9.149,5.476,4.272,9.074,11.8,4.061,3.27,5.415,9.172,3.046,3.075,6.453,10.82,8.084
26270,27.45,11.96,16.2,15.34,20.6,12,7.385,15.66,37.49,24.54,5.607,23.14,28.58,8.478,6.527,21.87,19.05,41.29
10459,7.967,6.187,6.794,6.81,7.704,4.818,3.093,6.897,12.02,6.243,2.649,5.647,6.402,2.851,3.46,7.606,9.778,6.852
374946,0.3004,0.6663,0.423,0.334,0.453,0.6362,0.2141,0.791,1.848,0.4267,0.2106,0.1676,0.478,0.1981,0.1191,0.1149,1.159,0.4042
57085,162.2,86.8,94.66,142.6,137.9,49.89,42.43,128.9,214.4,132.5,72.68,133.1,145.5,60.52,79.46,175.6,163.7,163.4
284498,0.9996,1.166,1.828,2.09,1.184,0.8768,0.7788,1.37,2.99,1.456,0.5499,0.9139,1.898,0.8358,0.8634,1.513,1.532,2.277
102724659,0,0,0,0,0,0,0,0,0,0,0.03384,0,0.09034,0,0,0,0,0
4524,3.806,4.855,6.996,7.98,5.296,3.762,3.86,7.085,11.29,5.981,2.369,4.501,8.126,2.86,2.974,5.737,6.848,9.011
1185,2.386,3.479,4.018,5.69,3.231,2.741,3.17,4.068,9.623,2.958,1.55,2.399,4.701,1.536,1.76,2.507,5.597,5.287
100379251,1.685,1.627,2.037,3.378,2.027,2.38,1.675,3.26,5.782,1.886,0.8748,1.85,3.046,0.9388,0.9168,1.349,4.446,2.83
4878,0.6778,0.9882,1.584,0.7034,1.659,1.588,1.816,1.811,1.006,1.301,0.6654,0.7846,0.8882,0.6952,0.528,0.8067,2.288,1.35
4879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90231,36.93,31.92,34.64,42.78,41.96,27.44,19.2,39.27,57.13,37.8,21.44,29.94,33.26,19.03,24.98,43.27,44.87,32.4
5351,11.53,10.84,16.94,22.58,12.12,14.21,11.51,19.87,36.53,21.99,8.924,13.18,19.3,7.532,12.56,24.09,25.55,16.4
9927,10.2,14.52,21.12,23.97,15.29,13.96,10.47,20.7,37.81,32.93,12.3,15.75,18.13,13.09,10.4,24.08,23.13,19.52
60672,27.06,18.77,21.39,20.35,24.7,10.49,11.39,23.81,30.45,25.18,12.24,21.54,24.86,11.2,14.67,27.14,28.36,30.11
102466982,1.486,1.3,1.302,1.542,1.364,0,0,0,8.826,1.555,0,1.72,2.596,1.143,0.8682,3.979,3.343,1.365
943,4.215,3.908,2.991,5.326,3.175,1.218,1.676,3.892,7.314,3.189,1.814,2.294,2.762,1.833,2.476,3.251,5.232,3.495
102465836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7133,168,152.6,131,236.3,166.3,112,85.14,196.4,365.2,186.7,90.04,136,162.5,87.2,116.1,229.2,245,173.4
100616438,1.583,0,1.387,0,5.814,0,0,0,2.351,0,1.036,0,6.916,1.218,0,7.066,1.781,2.91
107984917,0.9736,0.5323,0.1777,0.5894,0.633,0.2232,0.2923,0.7802,1.988,0.6793,0.3983,0.6339,0.8151,0.5929,0.6162,1.485,1.415,0.8574
55187,1.754,3.482,3.182,4.357,2.499,1.704,2.582,3.473,9.689,3.028,1.43,1.999,4.029,1.69,1.125,2.683,4.577,3.419
677885,1.271,1.112,0.5568,1.978,2.916,0,0,0,4.718,0.6651,1.664,0.7355,2.221,1.466,0,0,1.43,1.752
105376744,0.02328,0.163,0.102,0.29,0.2351,0,0.1032,0.07464,0.3457,0.04874,0.1676,0.09433,0.3255,0.05374,0.01361,0.1039,0.3144,0.2568
9249,2.991,6.267,4.233,3.24,5.4,2.833,2.113,6.795,8.296,2.029,2.538,2.625,5.656,2.275,1.671,1.467,6.396,3.684
102466722,0,0,0,0,2.647,0,0.799,4.621,2.141,0,0,0,1.259,0,0,0,0,1.325
343066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93190,0,0,0,0.02813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390999,0,0,0,0,0,0.09957,0,0,0,0,0,0,0,0,0,0,0,0
65121,0,0,0,0,0,0.04842,0,0,0,0,0,0,0,0,0,0,0,0
105376745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343069,0.1651,0.07221,0.07233,0,0,0,0,0,0.1226,0.1728,0.1081,0,0.07212,0,0.09647,0.07368,0.09287,0.1517
65122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649330,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07386,0,0,0,0
441873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440563,0,0.1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0
645354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101060301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08006,0,0,0,0
343070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724856,0,0,0,0,0,0,0,0,0,0.03621,0,0,0.09067,0,0,0,0,0
107984918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105378612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7799,5.335,7.145,6.395,10.57,7.113,5.101,7.426,9.789,19.57,5.946,3.529,4.541,8.014,3.788,3.357,6.191,10.16,6.855
23254,0.8839,0.2612,0.1779,0.4959,0.2193,0.2921,0.2483,0.201,0.3991,1.6,0.2971,0.6395,0.3235,0.294,0.1919,0.6504,0.6114,0.3183
107985467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2077,0,0
105376762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200197,0.09688,0.02421,0.0485,0.05745,0,0,0.02301,0,0.0411,0.3042,0.01812,0.1201,0.02418,0.01065,0.01617,0.08647,0.06228,0.02544
55092,0.172,0.1204,0.9945,0.0357,0.2526,0.4416,0.05719,0.827,0.3575,0.864,0.06754,0.3185,0.6611,0.05292,0.0201,0.0614,0.1161,0.4425
727684,0,0,0.152,0,0,0.07071,0,0,0,0.06053,0,0,0.1516,0.08898,0,0,0,0.05315
114827,0.08718,0.109,0.5347,0.02585,0.04573,0.4568,0.04142,0.03992,0.07397,0.3129,0,0.03604,0.06528,0.02874,0.02183,0,0.08407,0.103
101927417,0,0.1086,0.2176,0.03221,0.02849,0.2656,0,0.3482,0.2765,0.1624,0.02031,0.03593,0.02711,0.07163,0.01813,0,0,0.05704
101927441,1.501,1.11,0.6456,2.054,1.516,0.5422,0.4008,1.684,4.194,0.9712,0.4198,1.153,1.109,0.5249,0.7176,1.364,2.456,1.129
79180,361.7,263.8,229.7,329.3,372.7,215.5,127.7,339,537,297.3,142.9,232.5,266.6,132.6,194.7,366.9,417.1,284.1
11330,0.1938,0.2665,0.02426,0.3449,0.1017,0.3216,0.01535,0.08877,0.4523,0.1159,0.01812,0.1282,0.2419,0.0639,0.1456,0.1977,0.2804,0.05089
63036,0,0.09224,0.09239,0.1094,0.09679,0,0,0.169,0.1566,0.2207,0,0.1221,0,0.08111,0.06161,0,0.3559,0.1938
105376767,0,0,0,0,0.1422,0,0,0,0,0,0,0,0,0.05958,0,0,0.08714,0
51032,0.3167,0.1847,0.09249,0.5478,0.8721,0,0.234,0.6768,0.9404,0.3314,0.06909,0.1833,0.1844,0.0812,0.06168,0.5653,0.475,0.194
842,4.391,4.405,3.888,7.087,5.719,2.052,2.255,5.786,10.04,5.126,2.663,3.846,4.158,2.264,3.103,7.1,5.613,5.43
23341,1.99,2.992,2.801,3.059,2.466,1.46,1.896,2.452,7.073,2.564,1.018,2.03,3.075,1.205,0.9156,0.8992,3.064,3.406
107397391,0.6949,0.6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.563,0
79814,0.8738,1.829,1.914,1.134,1.833,0.496,1.038,1.15,1.9,0.4899,1.062,1.102,1.854,0.7202,0.4741,0.6964,1.58,2.151
84301,1.494,2.598,3.07,2.65,2.136,1.572,2.188,2.961,5.849,2.284,1.227,1.357,3.006,1.358,0.8094,1.293,2.801,3.17
6248,1,1.567,1.606,1.211,0.8797,1.91,2.102,1.202,3.155,1.788,0.6272,0.844,1.856,0.9295,0.4869,0.4835,1.969,1.723
23207,23.47,22.09,20.41,29.99,28.38,12.08,11.35,24.43,37.34,19.97,12.63,18.87,25.66,13.2,13.05,24.79,28.27,27.7
284723,0.6119,0.4779,0.5552,0.8845,0.7422,0.1336,0.3028,0.7355,0.9085,0.3888,0.3576,0.7588,0.7827,0.4371,0.2681,0.3901,0.9588,0.5623
110806303,0.1526,0,0.1337,0.1584,0.1401,0,0.08457,0.2446,0.2266,0.1597,0,0.08831,0.2666,0.1174,0.08915,0.681,0.1717,0.2804
388595,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0,0,0
54751,0,0,0,0.02005,0,0,0,0,0.02868,0,0,0,0,0,0,0,0,0
440567,0,0.7852,1.888,0.7453,1.648,1.207,0.995,1.439,0.5331,1.127,0.94,1.455,2.353,0.8286,0.3147,0.3205,1.818,0.8249
729614,1.131,1.33,2.013,0.954,1.558,1.124,1.038,1.303,3.202,1.258,0.6248,0.6752,1.668,1.006,0.5164,0.8836,1.472,1.3
23013,6.605,10.12,7.687,16.2,8.555,6.908,11.96,12.65,30.68,10.69,5.359,5.863,11.84,6.359,6.233,10.97,14.29,10.4
7709,9.311,9.896,7.282,10.34,10.85,5.143,4.855,10.34,16.37,6.668,4.972,6.689,9.294,4.351,5.095,12.03,12.86,9.251
149563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27129,0,0,0,0,0,0,0,0,0,0,0,0,0.05011,0,0,0,0,0.07906
1187,0,0,0,0,0,0,0,0,0,0,0,0.04488,0,0,0,0,0,0.03563
1188,0,0,0,0,0,0,0,0,0,0,0,0.03805,0,0,0,0,0,0
348487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,0.02262,0.03957,0,0.0939,0.04153,0.02766,0.03761,0.03625,0.2351,0.1894,0.04441,0.1309,0.03952,0.1044,0.0793,0.06057,0.1527,0.04157
101927479,0,0.1289,0,0,0,0,0,0,0.02735,0,0,0,0,0,0,0,0.04144,0
128272,1.066,1.766,2.064,1.921,1.828,0.9601,0.7305,1.618,2.332,0.7632,0.6424,1.071,1.838,0.5609,1.049,0.4756,2.619,1.108
101927546,0.2076,0.5085,0.2547,0.3448,0.3812,0.5585,0.2992,0.3993,0.4624,0.5215,0.1223,0.0721,0.3265,0.1278,0.2184,0.0556,0.327,0.229
79363,1.098,1.784,1.695,1.248,1.344,0.1598,0.4058,1.173,1.941,0.6568,0.6503,0.6053,1.188,0.4023,0.3667,0.6535,1.353,0.7208
54455,3.656,5.184,5.412,6.701,6.13,4.091,3.619,6.498,10.51,4.336,3.078,3.6,6.452,2.722,3.075,5.474,6.966,5.893
26099,27.17,28.65,26.88,32.27,34.93,17.23,13.52,31.65,46.32,27.16,13.92,20.61,30.27,15.02,14.88,28.43,31.76,31.62
374955,7.566,8.174,7.687,9.173,9.817,5.34,4.129,8.882,13.45,7.39,4.205,5.889,8.98,4.183,4.664,7.611,9.199,8.635
55707,31.38,30.6,32.63,38.81,36.95,16.66,20.77,33.86,43.58,25.07,15.66,27.34,44.74,17.77,17.89,26.54,34.44,50.47
107984921,1.548,1.927,2.165,3.46,2.377,1.019,0.8743,2.385,3.978,1.776,0.7792,1.395,2.34,0.9159,1.009,1.249,2.913,2.106
114819,1.224,2.125,1.687,2.857,2.345,1.265,1.456,2.624,4.168,1.601,1.354,1.416,2.688,1.093,0.8621,1.622,3.057,2.034
26871,4.711,2.061,0.516,0.6112,1.622,2.16,1.632,1.888,0.8745,1.233,0.3855,0.6817,0.5145,1.359,0.3441,1.577,1.988,0
107985757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100132147,0.1874,0.05465,0,0.1945,0.4014,0.07638,0.03463,0.1001,0.3711,0,0.1636,0.1085,0.2729,0,0.1095,0.6692,0.1406,0.1148
107985758,0,0,0,0,0,0,0,0,1.992,0,0.878,0,1.172,0,0.7838,0,0,0
7195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55672,0.9895,1.973,2.075,2.559,1.727,0.7933,1.16,2.86,5.034,1.494,1.051,1.164,1.857,1.036,0.7772,1.549,2.701,1.401
105376794,1.286,2.058,5.396,6.552,2.514,3.058,2.43,6.945,11.07,4.172,1.447,2.039,3.943,1.632,2.276,3.971,8.737,2.918
84809,2.298,3.973,7.432,8.633,4.37,3.981,3.215,9.473,12.68,5.155,2.149,2.724,6.693,2.905,2.974,4.445,10.4,4.124
11209,0.4397,0.4167,0.5137,0.7225,0.4372,0.1792,0.2843,0.9397,0.4897,0.3452,0.3118,0.4241,0.4161,0.2255,0.1927,0.1635,0.742,0.2694
107985736,0.1035,0.1509,0.06047,0.1074,0.1267,0.04219,0.0765,0.2765,0.4099,0.07223,0.2033,0.09986,0.1206,0.07963,0.04032,0.0616,0.2329,0.06342
26869,5.3,2.576,0.516,0.6112,1.622,2.16,1.632,0.944,0.8745,1.233,0.7709,0.3409,0.5145,1.359,1.032,2.103,1.325,0
107985759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284729,0,0.08386,0,0.04975,0,0,0,0,0.07117,0,0.03137,0,0.1256,0,0,0.2567,0,0.04405
100189045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6060,4.123,2.061,0.516,0.6112,2.162,2.16,1.632,1.888,0.8745,0.6164,0.3855,0.6817,0.5145,1.359,0.6882,2.103,1.988,0.5412
11223,0.1655,0.181,0.2176,0.2792,0.1709,0.1138,0.09174,0.1327,0.4609,0.1733,0.2438,0.2635,0.3073,0.1751,0.1209,0.05541,0.4888,0.2282
100500876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100189298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112267871,0.07476,0.5232,0,0.5431,0.8921,0.0914,0.04143,0.1198,0.111,0,0.2446,0.08653,0.4572,0,0.04368,0.3336,0,0.1374
7193,0,1.173,0,2.784,1.231,0,0,0,1.992,0,0.878,0,1.172,0,0,0,0,1.233
100189183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376805,1.38,2.28,1.746,3.023,4.081,1.5,1.614,2.212,3.415,1.765,0.7024,1.686,2.813,0.9435,1.433,0.8211,1.725,2.818
791226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26870,4.123,2.061,0.516,0.6112,1.622,1.44,1.306,2.832,0.8745,1.233,0.3855,1.023,0.5145,0.9061,0.6882,2.103,1.988,0
9696,2.004,4.439,4.28,3.863,4.309,1.66,1.61,5.416,7.904,1.774,1.963,2.594,3.967,2.125,1.697,3.196,5.909,3.247
4237,0,0.07185,0.1439,0,0,0.1004,0,0,0,0,0,0,0.07175,0,0,0,0.0924,0
105376806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
