GSM5824838	GSM5824839	GSM5824847	GSM5824852	GSM5824855	GSM5824858	GSM5824868	GSM5824878	GSM5824885	GSM5824894	GSM5824904	GSM5824932	GSM5824943	GSM5824955	GSM5824967	GSM5824970	GSM5824979	GSM5824984
11.34	12.03	12.49	22	12.45	5.673	8.239	15.35	35.72	16.08	8.333	12.98	14.79	8.424	6.561	18.32	21.17	14.84
45.84	40.36	39.42	60.55	50.45	19.27	24.47	51.04	135.1	68.89	23.63	48.26	57.94	29.1	21.55	65.59	69.96	59.84
13.56	10.81	9.177	13.28	11.9	10.15	6.889	11.87	20.11	14.02	6.891	12.61	9.933	7.073	8.63	18.14	16.76	9.171
17.35	46.84	43.31	25.5	41.88	47.2	25.33	51.6	86.06	26.69	13.85	16.12	38.32	14.99	20.25	29.97	57.42	19.41
10.45	17.94	19.58	11.86	20.4	17.82	10.09	18.13	23.19	9.749	7.172	6.659	19.21	6.984	6.448	7.545	19.37	12.05
0	0	0.02786	0	0	0.01944	0	0	0	0	0	0	0	0	0	0	0	0
30.21	27.99	31.83	40.42	36.26	18.12	23.51	31.13	74.71	37.27	15.24	33.6	45.52	19.25	14.74	36.02	47.01	52.71
10.45	9.721	10.94	11.53	11.18	6.766	7.07	11.83	19.34	11.26	4.596	7.923	13.86	5.368	5.376	8.649	17.05	14.79
0	0	0	0	0	0	0	0	0	0	0	0	1.172	0	0	0	0	0
5.651	7.778	6.508	11.79	7.047	4.177	5.182	9.316	24.66	8.372	4.814	5.778	8.975	4.434	3.621	8.087	11.04	7.328
10.99	16.25	15.21	14.19	17.01	13.52	9.018	17.39	21.92	10.07	6.575	8.352	15	7.256	7.082	10.61	18.09	15.99
0.17	0.1983	0.4221	0.1471	0.2602	0.3812	0.2984	0.5905	0.4208	0.2966	0.1298	0.1804	0.6685	0.1308	0.1987	0	0.4464	0.2604
0	0.01504	0	0.03569	0.01578	0.04204	0.07623	0	0.07658	0.03599	0.01125	0	0.01502	0	0.03014	0	0.05803	0
0.4077	0.7642	0.3742	0.5037	0.8376	0.8664	0.3658	0.9958	1.009	0.447	0.3558	0.3146	0.8311	0.4928	0.2949	0.4679	0.8737	0.8563
0.3195	0.7142	0.622	1.989	2.02	0.2604	0.6886	1.422	2.003	0.4087	0.6737	0.3698	1.271	0.4642	1.41	1.616	1.877	0.9786
0	0	0	0	0	0	0	0	0	0	0	0.005188	0	0	0	0	0	0
1.283	1.603	6.845	6.224	1.606	2.444	2.493	4.245	7.099	5.457	3.598	4.474	5.152	2.935	3.932	5.918	4.667	5.021
12.64	17.29	18.5	17.3	22.09	19.53	14.82	21.31	40.11	17.68	9.805	8.182	20.38	7.103	7.051	12.07	18.02	14.93
16.55	18.68	20.99	17.37	25.34	11.47	10.66	27.6	25.71	17.02	11.08	15.92	23.62	11.03	8.937	15.2	29.55	27.23
2.75	4.106	4.145	3.159	3.905	2.399	2.418	4.937	6.098	3.032	1.44	1.761	3.492	2.031	1.157	2.095	4.95	3.37
0	0	0	0.1074	0	0	0	0	0.3074	0	0	0	0	0	0	0	0	0
0.6908	0.6831	2.237	1.652	0.6616	1.763	0.8323	2.359	3.478	14.18	1.789	4.345	2.729	3.35	1.088	2.279	1.385	2.594
5.565	6.71	6.344	9.756	6.376	3.722	4.979	9.199	19.01	7.326	3.73	6.651	9.172	3.61	2.977	8.139	9.248	8.207
1.645	0.302	0.5444	0.2986	0.338	0.3165	0.1339	0.2582	1.008	0.9273	0.2862	2.744	1.97	0.239	0.1479	0.1746	0.5178	5.456
0.01071	0.03747	0.04691	0.02223	0.02949	0.01309	0	0.06865	0.0318	0.01121	0.007008	0.01239	0.04677	0	0.006257	0.009558	0.1205	0.02952
0.7746	1.365	1.995	1.608	1.411	0.5452	1.158	1.919	4.287	1.142	0.8296	1.053	1.661	0.6681	0.4457	0.838	2.086	1.316
4.971	2.609	1.325	4.854	3.046	0.4708	1.133	2.918	7.776	5.906	2.108	4.263	2.875	2.251	2.135	5.962	6.049	3.513
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.772	5.337	4.567	7.147	4.159	2.21	3.382	5.574	18.54	6.458	2.446	3.476	5.715	2.602	1.215	4.083	5.34	5.972
2.418	3.559	3.668	4.385	3.604	1.939	1.722	4.125	8.879	4.286	1.506	2.295	3.486	2	0.9722	2.866	5.104	3.476
0.5557	0.5182	0.5788	0.6638	0.4138	0.6602	0.5549	0.5042	1.806	0.845	0.3054	0.4339	0.7053	0.3347	0.2114	0.5475	0.7785	0.5347
9.882	17.11	21.08	27.12	18.03	14.02	16.2	27.61	52.16	17.95	9.067	12.53	24.03	10.33	9.539	16.59	22.49	24.63
43.65	38.97	34.13	61.56	48.21	21	19.73	51.55	93.32	56.4	23.01	35.74	41.18	23.75	27.16	59.91	59.09	40.18
18.21	23.74	27.47	27.93	28.51	18.78	11.53	34.55	41.84	18.88	14.11	19.08	34.13	12.15	12.69	23.66	35.66	28.33
0.02475	0.06495	0.1735	0.0899	0.1022	0.07565	0.1029	0.2578	0.147	0.01295	0.0567	0.05013	0.06487	0.01904	0.0723	0.06627	0.1253	0.1365
22.58	28.46	28.89	23.76	31.14	25.12	16.8	32.83	38.04	21.97	16.81	21.47	32.36	14.39	13.9	19.42	37.6	31.53
29.97	31.37	26	57.27	35.54	10.21	15.89	36.45	73.62	37.33	21.56	21.81	31.33	17.21	22.43	57.61	53.67	29.57
2.992	5.181	3.638	4.119	4.932	2.127	1.658	4.11	6.98	4.729	2.398	3.569	5.44	1.644	0.9275	2.888	5.289	5.162
28.67	22.25	16.75	28.01	20.6	8.755	10.63	23.95	60.51	25.64	10.7	16.42	22.37	12.17	4.947	15.31	24.13	23.75
0.9567	2.609	2.367	1.772	2.342	4.461	1.3	2.646	5.599	2.12	0.6016	0.7491	2.425	0.7648	0.8001	2.093	3.756	0.9826
1.131	1.477	1.4	1.342	1.434	0.4831	1.005	1.036	1.493	0.4887	0.5172	0.5925	1.553	0.7046	0.2518	0.4488	0.7274	1.056
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01027	0
3.302	4.886	3.949	5.457	3.676	2.44	4.269	5.883	15.06	4.213	2.187	3.12	5.646	1.922	1.424	2.941	5.418	5.453
4.602	8.384	6.375	8.603	8.63	5.627	5.694	8.459	12.41	4.448	4.145	3.73	7.758	3.518	3.667	6.406	8.107	5.522
4.382	5.144	7.482	7.074	5.569	5.266	3.881	9.004	11.84	5.174	2.966	4.552	6.936	2.91	3.829	5.649	8.132	8.363
6.226	5.741	4.736	10.16	7.179	2.645	2.971	7.421	14.28	5.422	3.78	5.307	8.364	3.838	3.828	9.409	9.166	5.38
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01471
0.06547	0.02291	0.02295	0.02718	0.01202	0	0.007257	0.02099	0	0	0	0.02274	0.06864	0	0	0	0.01473	0
0.02519	0.07713	0.09933	0.05229	0.02312	0	0.04887	0.02019	0	0.05273	0.04946	0.04374	0.04402	0.01938	0.02208	0.05621	0.04251	0.02315
0.03051	0.1735	0.147	0.06333	0.07002	0.009326	0.06764	0.02445	0.1133	0.03194	0.009985	0.02649	0.1066	0.02347	0.008914	0	0.06865	0.09814
1.5	1.07	1.095	1.122	0.8929	0.8135	0.6926	0.9852	3.831	3.591	0.5394	1.282	1.304	0.4677	0.2881	0.832	1.383	1.446
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.03004	0	0	0	0	0	0	0	0	0	0	0	0
0.0377	0.05497	0.01101	0.01304	0.02307	0	0	0.02014	0	0	0.008226	0.0291	0	0.029	0.02937	0.03365	0.02828	0.0231
2.274	2.613	2.761	4.834	4.276	2.044	0.7441	3.426	6.428	4.531	1.811	2.141	2.777	2.023	1.873	4.133	3.73	4.633
60.99	73.42	89.8	59.71	106.2	66.63	60.78	115.1	84.05	57.3	42.51	61.81	86.52	49.84	38.64	62.12	107	77.44
127	102.3	79.18	94.1	128	75.72	44.9	99.44	204.6	106.8	55.99	103.9	110.5	58.9	45.35	113.6	151.3	111.9
76.49	118.1	104.5	126.3	141.3	126.8	89.3	158.9	207	87.38	60.46	60.15	111.2	53.69	75.9	126.5	160.8	81.1
4.276	4.843	5.875	5.267	5.026	2.294	2.591	4.93	7.125	4.379	2.637	4.13	5.052	3.1	2.372	5.409	7.163	5.569
0	0.04779	0.1436	0.1134	0.1254	0.08349	0.01514	0	0.08112	0.2287	0.143	0.1581	0.1193	0.04202	0.1596	0	0.2151	0.2761
3.437	5.551	5.173	5.488	6.552	4.525	3.517	5.65	7.066	4.058	1.846	3.621	6.313	2.915	1.545	4.326	6.544	5.831
27.91	22.75	30.29	22.55	43.67	33.84	17.23	41.43	36.5	29.22	17.44	22.95	35.61	15.01	13.99	26.76	46.39	39.35
11.18	9.748	8.632	18.17	11.71	5.965	5.543	13.84	20.38	12.62	5.197	8.108	10.72	5.417	7.507	19.69	17.26	9.69
9.342	13.58	10.17	8.914	15.42	5.895	6.096	12.44	13.87	7.018	5.671	7.456	9.215	5.042	5.767	7.263	14.75	10.38
13.03	14.5	12.65	16.61	17.76	8.458	7.465	18.66	24.57	13.55	8.748	11.27	13.61	8.173	8.023	18.36	20.97	12.52
149.7	131.3	112.6	190.9	188.4	113.2	105.2	173	243.5	157	90.45	119.4	150.4	90.9	113.7	227.4	178.5	138
6.696	13.18	15.36	15.5	12.96	11.41	8.315	16.15	25.51	11.27	6.078	6.544	16.64	6.779	6.773	11.73	18.16	17.15
13.65	18.98	17.41	21.03	19.94	11.66	11.41	21.95	35.6	16.17	9.213	12.98	21.49	9.663	9.886	16.65	25.48	19.07
4.405	4.246	4.137	4.624	4.654	2.581	2.478	4.769	7.825	5.829	2.274	3.752	4.183	2.609	1.535	4.852	5.293	4.339
53.08	63.56	50.72	125.4	70.64	33.86	33.15	87.27	219.7	97.43	42.37	54.17	71.24	51.02	41.05	123.5	117.4	55.48
30.37	48.93	36.57	43.22	46.08	19.56	18.01	40.85	60.57	29.93	16.98	22.03	40.27	18.28	19.48	36.34	49.89	28.92
86.43	73.79	80.18	96.1	81.38	49.83	37.79	94.93	108.9	69.53	32.25	58.33	73.88	33.08	46.23	79.83	102	88.23
56.46	13	13.45	19.37	21.31	8.564	4.655	16.91	34.48	35.79	10.69	47.16	20.81	12.27	7.629	31.5	24.61	44.88
39.28	16.98	12.56	33.06	24.08	5.632	7.563	22.77	47.66	27.02	10.63	32.76	21.32	11.76	10.77	39.69	36.45	26.78
3.357	1.156	0.8702	2.671	1.997	0.3891	0.4186	1.323	4.559	2.694	1.025	3.291	1.68	0.9469	0.8908	3.671	3.494	2.59
35.4	47.74	44.6	51.5	52.27	30.48	26.67	62.14	108.4	41.74	21.97	31.49	51.86	24.48	19.56	43.56	66.16	45.85
8.036	10.71	14.65	16.4	13.52	5.521	6.129	16.13	23.41	11.13	7.338	8.615	15.04	8.272	7.759	15.61	17.31	14.77
6.685	7.619	7.334	8.253	7.486	3.036	4.495	7.324	11.69	6.038	3.561	5.342	8.726	3.428	3.49	4.786	9.111	7.255
0	0.0466	0.04668	0.03686	0.0489	0.03257	0.09842	0	0.3955	0	0.06974	0.05139	0.1086	0.02732	0.01038	0.01585	0.2198	0.04896
1.137	1.052	1.054	2.337	1.135	0.6679	0.4771	0.8137	2.114	0.7277	0.4912	0.6451	1.08	0.6622	0.9479	1.812	1.428	0.862
1.359	2.399	2.695	3.086	2.565	1.019	3.623	3.205	3.692	1.234	1.04	1.157	6.27	1.242	1.468	2.402	4.124	5.936
12.59	14.57	20.6	20.26	18.95	13.93	8.038	19.54	22.25	12.85	7.928	9.962	16.43	6.376	9.266	13.16	23.13	18.82
1.885	2.838	2.558	2.982	3.191	1.983	1.301	3.046	3.762	1.358	1.335	1.484	2.605	1.462	1.453	2.248	2.746	2.328
4.125	2.89	6.443	6.644	3.769	1.677	1.986	5.504	8.037	6.954	2.406	3.932	4.142	2.225	2.879	5.997	5.312	5.831
0.2934	0.4034	0.03673	0.7831	0.3078	0.07688	0.04647	0.06719	0.1867	0.351	0.05487	0.4367	0.2564	0.0645	0.2694	0.3742	0.5659	1.04
2.355	5.447	4.434	4.794	4.791	2.415	4.129	5.771	11.25	2.962	2.016	2.654	5.509	2.404	2.163	4.022	5.706	5.941
330.2	118.8	96.76	158.1	230.9	81.65	63.79	168.1	366.8	181.9	89.46	278	228.4	119.6	96.68	283.9	258.9	280.2
0.3083	0.5652	0.3988	0.2895	0.7009	0.1795	0.236	0.706	0.5451	0.1998	0.173	0.187	0.5388	0.2259	0.1716	0.3932	0.413	0.2834
3.205	5.557	6.298	5.121	5.67	2.874	3.585	5.916	9.432	3.802	2.022	2.889	6.364	2.436	1.407	2.93	5.748	7.033
1.77	3.642	4.26	2.872	3.227	1.783	2.57	3.596	6.367	2.479	1.697	1.746	3.725	1.477	1.078	1.825	4.965	3.391
0.3185	0.6883	0.8207	0.5249	0.6018	0.3321	0.2492	0.9308	1.14	0.4313	0.3433	0.2819	0.9819	0.5044	0.2846	0.4682	0.7376	0.6714
1.272	0.7551	0.5573	1.556	1.251	0.02777	0.9316	1.019	1.889	1.141	0.5352	0.5785	1.588	0.3145	0.292	1.419	1.227	2.421
0.2437	0.4121	1.025	0.7586	0.3429	0.2582	0.2521	0.729	1.375	0.7311	0.4572	0.4607	0.6386	0.2749	0.3512	0.8844	0.6396	0.9404
164.1	125.6	125.3	124.6	169.6	81.32	51.82	177.5	216.1	167.8	89.38	138.9	133.6	74.25	53.14	133.2	202.7	157.9
1.959	2.715	3.393	2.721	3.403	3.159	1.578	3.768	6.041	2.902	1.361	1.587	2.804	1.263	1.197	1.762	3.848	1.897
0.009247	0.0728	0	0.05758	0.02546	0	0	0.02964	0.04119	0.01936	0.006052	0.02141	0.02424	0.007113	0.005403	0.1568	0.08323	0.008498
0.3123	0.7601	2.117	0.6482	0.5608	1.544	0.1505	1.458	3.427	1.194	0.4176	0.3772	0.2609	0.47	0.1507	0.1333	1.13	0.1372
0.03862	0.01351	0.05414	0.1523	0.04963	0	0.04708	0.1362	0.1261	0	0.04549	0.06258	0.04048	0.03565	0.004513	0.01379	0.0782	0.04968
6.167	5.565	6.401	6.227	7.42	2.887	2.802	10.64	10.52	5.233	2.982	4.502	6.868	3.227	1.964	3.199	9.657	7.173
4.818	5.536	4.645	6.116	5.052	1.913	2.709	5.253	17.56	5.011	2.359	3.113	5.522	2.437	1.055	2.425	5.605	5.05
36.84	22.35	29.82	39.95	24.9	19.11	12.97	32.9	72.52	72.94	18.55	31.72	30.93	19.88	10.21	28.3	37.95	46.23
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.681	5.082	6.291	5.38	5.196	3.388	4.144	7.974	9.821	4.178	2.067	3.569	6.507	2.177	1.828	3.43	6.871	6.762
0.03971	0.06948	0.1392	0	0.03646	0	0.02201	0.06365	0.1179	0	0.02599	0.06896	0.0347	0	0.04641	0	0	0.1095
3.512	5.509	6.022	5.34	5.037	3.464	4.319	5.871	10.86	3.992	2.541	3.057	6.257	2.364	1.764	3.049	6.622	5.093
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.119	8.515	8.475	12.78	7.8	3.85	5.316	10.8	29.64	13.72	4.45	6.332	9.076	4.318	2.205	6.005	10.56	9.415
0.6959	1.374	1.394	0.9698	1.132	0.9966	0.584	1.052	1.653	1.02	0.5856	0.4257	1.546	0.5812	0.2904	0.3194	1.141	1.462
1.672	1.17	1.402	1.636	1.118	0.8178	0.9401	1.646	2.767	1.9	0.6098	1.258	1.482	0.5697	0.3071	0.7676	1.828	2.634
11.41	12.38	23.2	16.99	11.94	7.792	8.412	16.23	32.23	26	8.74	12.91	15.96	10.49	4.591	9.393	19.31	24.09
11.08	16.59	18.84	18.07	17.61	10.41	9.364	20.03	32.13	14.89	8.209	11.37	18.41	9.35	7.504	15.7	24.05	19.49
0	0.006645	0	0.007884	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.04123	0.01803	0.04516	0.0107	0.04731	0	0	0.04957	0.07653	0	0.03373	0.06562	0	0	0.01205	0.009201	0	0
6.067	8.407	10.16	9.084	7.227	6.71	5.968	10.76	16.95	8.774	3.577	4.731	9.812	4.311	2.611	5.539	10.34	10.68
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.297	7.737	7.621	10.91	8.011	2.954	4.593	8.121	22.13	8.905	3.278	5.407	8.059	4.066	2.37	6.836	8.912	7.912
0	0	0.0231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.182	2.419	2.687	2.167	2.141	0.6555	0.8758	1.568	3.715	2.442	0.9481	1.154	2.186	1.23	0.5276	1.259	2.73	2.611
9.69	9.779	8.112	10.72	8.452	4.851	5.011	9.865	23.87	9.477	4.12	5.962	9.299	4.568	2.051	5.551	10.86	8.262
11.58	10.24	11.86	13.5	10.97	6.277	4.603	11.74	24.18	12.62	6.72	8.011	11.41	5.73	3.397	8.648	12.09	10.48
3.476	5.369	6.526	6.04	4.321	5.269	5.856	6.399	13.24	5.426	2.431	2.667	5.292	2.597	1.799	3.457	6.1	5.019
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.006805	0.005953	0.02981	0.02119	0	0	0	0.02181	0.0101	0	0	0.02363	0	0	0.007952	0	0.007655	0.006253
0.5368	0.6349	0.5419	0.6953	0.6662	0.3255	0.4522	0.8811	1.473	0.418	0.3345	0.4673	0.7616	0.3205	0.2083	0.276	0.7489	0.6512
1.393	1.47	1.301	1.844	1.466	0.8601	0.9617	1.655	3.374	1.408	0.7827	1.031	1.606	0.8051	0.4654	1.094	1.833	1.432
0.9946	0.6674	2.053	2.149	1.851	1.249	0.4682	1.441	3.156	1.697	0.6599	0.9384	1.75	0.6498	0.8677	0.681	1.977	1.565
2.972	1.3	0	4.627	0	0	0.8236	14.29	2.206	3.111	1.945	3.44	5.193	4.572	0.8682	5.305	3.343	2.731
0	0.01442	0.00722	0	0	0.02519	0	0	0	0.008624	0.005393	0	0	0	0	0	0.00927	0
6.437	8.778	15.16	9.832	10.61	7.729	4.19	8.73	11.27	8.706	3.003	3.84	13.81	3.504	3.915	5.186	9.581	10.01
11.01	12.08	11.72	16.97	16.59	9.339	10.08	17.43	23.74	11.16	6.008	9.442	14.24	6.338	6.028	12.69	16.87	12.9
10.73	18.66	14.67	19.84	16.99	9.789	10.19	21.56	26.32	9.97	7.747	10.57	16.34	7.352	9.541	18.67	22.25	14.69
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.531	5.804	6.333	8.871	6.654	3.569	3.581	8.308	14.36	8.272	3.179	5.249	8.467	3.295	2.611	6.552	8.351	10.26
0.6257	0.8842	0.977	1.557	0.7216	0.6669	0.907	1.582	1.727	1.083	0.5145	0.5896	0.7219	0.4505	0.3328	0.5442	1.164	1.106
4.339	3.656	3.983	3.983	3.579	2.376	1.639	4.29	5.281	3.889	1.8	3.006	3.801	1.984	1.193	2.989	4.991	4.144
1.351	2.165	2.985	3.486	2.184	2.316	1.988	3.717	7.845	2.302	1.001	1.453	4.052	1.103	0.901	2.081	3.456	2.955
0	0	0	0	0	0.01797	0	0	0	0	0	0	0	0	0	0	0	0
1.618	2.552	6.336	1.997	2.093	2.016	1.698	1.473	2.457	5.876	1.372	2.405	2.698	1.433	1.389	1.105	1.586	2.805
0.1827	0.3124	0.3056	0.4913	0.2135	0.4265	0.2624	0.3594	0.333	0.4173	0.2772	0.3413	0.3628	0.3386	0.1165	0.1631	0.3738	0.4961
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.797	2.803	2.228	2.587	3.595	0.5597	1.071	3.098	6.57	1.491	1.332	1.384	2.266	1.33	0.2675	0.7264	1.545	2.243
1.056	1.086	1.525	1.289	0.9799	0.4114	0.8682	1.097	2.774	1.19	0.5392	0.7723	1.541	0.598	0.3864	0.5489	1.736	1.557
0.1692	0.3157	0.1976	0.4448	0.4555	0.03447	0.08751	0.1627	0.4689	0.1062	0.0812	0.05222	0.1774	0.08676	0.145	0	0.1396	0.114
1.663	1.843	1.87	3.308	1.972	0.8302	1.137	3.176	6.049	2.843	0.9523	1.989	2.397	1.343	1.271	4.948	2.572	1.503
17.72	16.79	14.16	22.47	16.03	6.254	5.947	20.13	41.22	19.02	7.975	10.82	17.51	8.174	5.394	16.89	20.09	16.91
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9748	0.4974	0.2491	0.3794	0.9321	0.09932	0.3152	1.107	0.7237	1.105	0.5317	1.81	0.7452	0.8748	0.1187	0.435	0.2742	1.418
0	0	0	0	0	0.02519	0	0	0	0	0	0	0	0	0	0	0	0
0.304	0.5383	0.5132	0.6156	0.4764	0.2176	0.5178	0.8913	1.299	0.3337	0.2572	0.3519	0.7384	0.3308	0.2469	0.1853	0.7257	0.6132
1.306	1.305	1.416	1.484	1.655	0.9882	0.7581	2.392	1.985	0.9436	0.5697	0.8636	1.82	0.4065	0.3088	0.8047	2.273	1.714
2.962	4.698	4.122	4.077	4.406	4.464	3.24	5.408	10.28	2.835	1.379	1.779	4.872	1.852	1.416	2.305	4.616	3.028
9.266	6.3	4.65	12.01	8.082	3.388	4.012	8.839	20.77	10.72	4.344	6.383	7.189	3.959	3.696	10.67	11.37	7.103
0.7866	1.539	1.56	2.03	1.264	0.7346	1.284	2.101	4.169	0.8919	0.6078	0.6323	1.899	0.4286	0.4341	1.121	1.438	1.677
19.2	22.96	17.77	33.99	22.66	14.1	11.42	29.71	65.64	26.46	12.9	13.82	20.55	13.73	9.559	20.67	32.79	18.01
0	0	0	0.009207	0	0	0	0	0	0	0	0.005135	0	0	0	0.04751	0	0
3.356	5.939	6.512	8.127	6.574	3.679	5.174	6.863	11.42	4.777	2.188	2.88	6.279	2.779	3.441	5.199	7.724	6.25
1.903	1.665	1.81	2.457	2.173	1.277	0.9262	1.786	2.292	2.101	1.701	2.378	1.622	1.419	1.498	3.646	2.102	1.813
0.06461	0.113	0	0.1341	0	0	0.2506	0	0	0	0	0.1122	0.4515	0	0.1132	0	0.07268	0.05937
0.03017	0.132	0	0	0.1939	0.07378	0.05017	0	0.08961	0.09474	0	0.1222	0.1318	0.04642	0	0	0.06789	0.2218
6.162	10.38	8.023	8.989	10.5	5.532	4.896	10.36	15.1	5.299	3.793	6.147	9.072	4.193	5.086	7.654	12.34	7.721
0	0.2574	0.2578	0.1527	0.2026	0.3148	0	0	0.1092	0.07699	0.09629	0	0.1928	0.2829	0.08596	0.1313	0	0.0676
0.8496	0.9459	1.218	1.242	1.028	0.6374	0.5565	1.486	2.753	0.9297	0.4802	1.788	1.316	0.6833	0.88	1.448	2.39	2.591
18.73	34.71	38.63	50.13	35.79	21.37	22.81	47.49	73.53	28.58	16.55	21.31	38.85	18.68	18.77	30.32	41.6	44.37
58.38	35.51	25.99	68.69	53.52	13.62	19.25	39.27	78.52	32.45	25.3	41.53	42.33	24.33	28.03	80.24	67.11	37.63
105.5	54.36	39.74	110	75.25	21.96	24.93	69.68	157.9	75.53	40.02	94.89	66.01	47.8	43.52	137	114	90.25
18.16	22.32	25.88	23.71	26.39	12.05	8.193	21.44	25.52	23.33	10.16	12.94	19.55	10.81	12.41	21.44	24.12	19.68
1.311	2.178	1.799	1.904	1.644	2.323	1.767	2.941	1.946	0.4572	0.7434	0.8849	1.908	1.008	0.6636	0.8578	2.212	1.566
11.74	14.54	18.27	19.28	16.71	9.059	9.244	20.08	28.05	13.54	8.617	10.99	18.22	7.616	8.478	14.08	18.72	18.67
13.32	20.15	23.81	29.27	20.07	13.62	14.07	25.24	44.73	21.03	11.61	16.4	26.93	11.74	12.75	23.04	28.81	25.87
27.5	43.32	44.8	46.5	49.23	44.13	39.02	55.94	59	27.35	23.15	27.28	44.51	24.92	34.06	43.98	49.47	40.29
897.2	729.2	855.9	807.8	859.8	562.6	342.6	828.8	994.4	922	690.8	772.5	759.1	605.5	493	873.4	932.3	788
5.746	6.753	6.917	6.506	8.205	4.968	4.021	4.931	7.154	4.253	2.963	3.695	4.969	2.634	2.984	5.388	6.726	6.347
59.79	32.82	31.98	33.95	51.36	26.09	15.4	46.38	69.79	48.94	21.49	48.01	53.33	20.73	18.27	48.76	52.61	63.49
3.596	4.323	6.195	4.672	6.355	3.769	2.671	6.941	7.338	4.481	3.218	3.511	5.899	3.406	2.744	5.525	7.046	5.913
0.6253	0.7658	1.388	0.9085	0.727	0.344	0.5776	0.902	1.269	0.5236	0.8867	0.772	1.056	0.8017	0.6576	0.2046	0.6331	0.996
5.4	8.403	8.385	10.94	8.169	7.363	7.196	11.24	16.11	6.316	3.846	5.059	8.701	4.389	5.549	9.63	11.22	9.085
0.5944	1.222	1.849	1.295	0.682	2.434	1.087	1.477	2.206	0.7776	0.6419	0.688	1.532	1.029	0.2431	0.955	1.605	1.147
14.42	15.57	14.19	18.87	20.77	7.652	6.469	19.32	27.44	10.4	7.722	11.5	16.99	7.189	8.92	16.57	22.17	15.04
0.1178	0.1473	0.08851	0.05242	0.1082	0.05146	0	0.02698	0.075	0.03524	0.02204	0.1267	0.1618	0.09066	0.04918	0	0.2462	0.04641
0.2764	0.2417	0.1816	0.6453	0.3805	0.2534	0	0.1107	0.2052	0.07231	0.2713	0.3199	0.06036	0.2126	0.3633	0	0.7773	0.5714
2.773	3.878	3.08	4.337	3.926	2.34	2.976	3.819	4.089	2.432	2.365	2.826	4.743	2.103	2.636	4.096	4.174	4.45
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37.13	29.68	31.81	48.01	33.49	18.33	10.05	44.04	73.44	54.4	20.96	32.93	35.42	21.1	23.24	57.71	55.16	52.65
1.275	1.465	1.35	2.646	1.712	0.8375	0.8859	1.738	2.599	1.275	0.8718	1.344	2.045	0.7026	0.6448	1.342	1.841	2.063
11.6	12.58	9.285	27.02	13.02	5.161	6.626	17.51	34.77	16.54	7.073	10.92	14.24	9.079	9.066	26.83	21.75	14.56
75.42	99.45	110.2	86.58	133.6	71.98	65.53	156	123	62.97	55.08	75.91	121.8	60.01	46.01	97.41	143.4	100.5
4.666	9.885	12.44	10.62	9.134	6.307	4.534	10.72	13.82	7.414	4.213	5.971	12.16	5.211	5.453	7.904	11.99	9.893
6.661	12.75	9.58	7.696	13.32	4.764	5.364	12.29	15.96	6.643	5.799	9.674	10.6	5.607	4.7	8.021	15.62	10.16
20.3	17.66	14.54	28.11	20.86	9.862	11.14	18.98	33.77	18.26	8.18	16.27	15.77	9.601	14.4	31.74	26.33	19.78
10.06	10.13	10.78	9.858	13.83	7.938	7.197	13.1	11.54	9.019	5.246	6.819	10.12	5.888	5.011	8.085	16.1	11.34
15.5	22.11	25.53	33.69	25.05	17.56	18.88	31.61	47.49	18.72	11.81	14.81	28.44	12.61	14.65	22.88	30.19	29.08
17.4	12.05	6.113	14.82	14.24	7.994	6.186	10.63	22.97	13.5	6.83	8.848	11.49	6.543	6.531	13.94	17.95	10.39
0.3721	1.411	1.159	1.244	0.9109	0.8088	0.3437	1.591	2.149	0.9521	0.9472	1.077	1.734	0.9542	0.7006	0.7381	2.837	1.558
2.869	4.372	2.669	3.683	3.909	2.278	2.327	3.271	4.128	1.61	1.819	1.968	4.702	2.525	1.071	2.428	4.658	3.451
56.64	49.49	49.46	75.33	61.94	24.25	24.26	67.33	125.7	67.84	33.93	58	67.02	33.14	34.66	90.56	91.56	69.42
12.39	12.61	22.11	36.11	40.26	10.49	12.92	29.76	54.15	16.61	13.39	11.17	28.84	9.211	21.58	20.17	17.58	25.51
